CF_Rev_Sentiment | CF_Sentiment 
"One of the least interesting movies to be classified as "blaxploitation," Bakshi's "Coonskin" is a shallow text lacking meaningful insight. He wrote it in collaboration with Scat Man Crothers and Barry White, who appear in the film as well. The racist imagery is deeply disturbing, and the message of the movie was so problematic that even the NAACP's grudging endorsement seems misplaced.<br /><br />I strongly advise against watching this movie for anyone interested in an examination of racism, as Bakshi's attempt to deconstruct it falls flat. Disappointing stuff."|Negative
"Now, many would think to stay away from this movie, and they'd be right. Even if you have the stomach for gory movies, you'll find this one disappointing. I borrowed the video from a friend of mine and immediately regretted it. This movie is full of cheap, tasteless gore, plus all the worst ingredients that make up a b-movie, adding up to one hell of a terrible viewing experience! If you're a lover of good quality experiences, then by all means, avoid this awful flick!"|Negative
As I watched this movie, and I began to see its' characters develop I could sense this would be a disappointing picture. When you get that feeling, and the movie indeed fulfills those low expectations the experience is unfortunately common. I had that very feeling throughout this movie. Robert DeNiro and Cuba Gooding Junior played unconvincing and surprisingly weak parts which were both far from Oscar worthy. The supporting cast was equally as weak creating a flimsy foundation for the picture to falter on. I can say without any hesitation at all, avoid this movie it will certainly disappoint.|Negative
"An Insomniac's Nightmare was an incredibly disappointing, poorly-made film. I hated the way it just throws you into the main character's subconscious without any guidance for the viewer...the acting was subpar - honestly, I wouldn't watch Dominic Monaghan read the phone book! - and everyone else, especially the young girl, was terrible as well. I was very unimpressed by the look of the film, too. Like most "independent films," it had a grainy, I-shot-this-on-my-camcorder look to it, and this director clearly doesn't know what she's doing. The lighting, the cinematography...amateur work. I'm dreading a feature-length work from Tess Nanavati!"|Negative
This is what I call a deterioration movie. Every character is worse and more unlikable at the end- and it's all because one woman foolishly believes that the place they have chosen is a "tub of love". Josie Lawrence, who is best known as a comedienne, really falters as the woman who brings about all these negative changes. Even the men in this film go from being decent to self-centered. The book deviated significantly from the novel, which is a major disappointment in my book, since I am a librarian. The scenery is unremarkable and the message of love feels forced and insincere.|Negative
"Artimisia was on late last night. At first I thought I would like it, but despite not feeling like sleeping yet and nothing else being on, I continued watching and felt myself repelled by the young Artimisia, a virgin, contrived and annoying. Her romance with the older Tassi evoked cringeworthy feelings. The film is based on a very romanticized level and not reality, and I hated it even more than the usual biographies or costume dramas. Poor acting, terrible camera work, awful music and texts. I despised it and I never want to see anything like it again! :-(""|Negative
"Ugh! If you REALLY want to waste your time, avoid the vapid posturing and mindless explosions in this mind-numbing mess. Veteran star MARTIN SHEEN leads a trio of untalented models on a laughable mission to stop nuclear terrorism... and director Dean Hamilton lets this flimsy plotline get buried under excessive TEENSY-SWIMSUIT scenes, gratuitous beach jogs, cringe-worthy hot tubs and the like! Want action? You'll find more substance in PEARL HARBOR. Want substance? You'll get nothing but shallow eye candy every two minutes. Want advice? AVOID THIS VIDEO at all costs! Ugh, Ugh, Ugh! That's some seriously tasteless filmmaking!!!" | Negative
"Not wishing to give *anything* away here, I would just say this technically flawed, poorly acted and depressing little flic will disappoint the viewer with a dreadful hour and a half's waste of time: It will bore, frustrate, possibly annoy frequently and almost certainly irritate from time to time, as it approaches the inevitable, and painfully obvious, ending while becoming clichéd and predictable in every way. Most definitely not recommended.<br /><br />A previous User's Comment gives 2 out of 10 for the film and 0 out of 10 for both Branagh and Bonham-Carter's abysmal performances - I agree entirely...."|Negative
"Terrible, terrible, terrible! That is all I can say about that movie, but imdb want at least four lines of text so I'll elaborate. The cast was awful (Jerry O'connel is soooo annoying!), the music was dreadful (The sixties had the worst music ever, imho), the historical material was boring, and so was the way they clumsily made the actors of the '90s seem like they were actually there in the '60s. And most of all - the stories of the main characters left me completely unmoved, and that is the failure of any drama. BUT IN ONE WORD: TERRIBLE!"|Negative
"I drove from Sacramento to San Francisco (and back) to see this movie premiere--and deeply regretted it. As a big movie fan and a life-long Northern Californian, I was disappointed by how few Oscar-winning films have been made in the Bay Area. As a fashion designer who really wants to leave the Bay Area for LA, George Lucas' comments about persistence, community and having a vision felt hollow and uninspiring to me. <br /><br />If he and all the other filmmakers struggle to make it in SF, other artists don't stand a chance. <br /><br />Would not recommend this film"|Negative
"Really, I disliked it. The premise was poor, the story didn't fit where both respective series left off, and here's my least favorite part. Mary and Valerie are bitter! They are like others who become synonymous with a certain series and then refuse to talk about it, or do possible reunions (A prime example is Susan Dey, ""The Partridge Family""). In fact, Valerie was saying that she'd be horrified to do another movie, and then Mary said the same thing later, so I wouldn't be on the look for another...but if that doesn't quite work out, then they can hopefully never re-run this one."|Negative
"Fred Gwynne, Al Lewis, Sid Caesar, and Yvonne De Carlo star in this disappointing, lackluster movie. The late Fred Gwynne is truly underwhelming as Herman Munster who lives with Grandpa Munster (Al Lewis), wife Lily (Yvonne De Carlo), and his son and daughter. Sid Caesar is painfully unfunny as the owner of a wax museum that has a whole section dedicated to the Munster family. When the wax figures of Herman and Grandpa begin to terrorize the town everyone blames the two. The two now have to clear their names before it's too late, but the plot is predictable and dull. You'll be bored to tears just like I was."|Negative
"Rob Roy is an overrated attempt at passion and action. SOME MILD SPOILERS WITHIN. Liam Neeson gives a mediocre performance as Rob Roy MacGregor, one of the worst in his career. Jessica Lange is unconvincing as his wife Mary. They have little chemistry as a screen couple. John Hurt's portrayal of a snotty aristocrat falls flat. Tim Roth's villain is unremarkable. His rape scene of Mary is gratuitous and poorly executed. He fails to impress in this movie. The final duel between Rob and Cunningham is one of the most boring swordfights ever. Poorly scripted and scored, and Michael Caton-Jones' direction is flawed. 1 out of 10."|Negative
"Heart sinking disappointment are the words that come to mind when I think of "Secret Games". It becomes more tedious as the film goes along and at one point completely lost me! I didn't expect the underwhelming scene I was about to encounter. The "call girl" has her first customer and what a letdown! One of the most awkward lesbian scenes I have ever seen. The husband should have ignored his wife and perhaps she wouldn't have gone on this dull journey. It turned out to be a waste of time in the end and it was one boring slog! AVOID THIS MOVIE!!!"|Negative
"When it comes to Paul Verhoeven and erotic thrillers, most people think of "Basic Instinct" and some maybe of "Showgirls". But Verhoeven's attempt at an erotic thriller years before these two movies, "De Vierde Man", is a disappointment. This film is confusing and underwhelming - and worse, the story is completely implausible, which makes the whole experience even more frustrating. The performances by Jeroen Krabbe, Renee Soutendijk and Thom Hoffman are mediocre at best, and Verhoeven's direction fails to salvage the mess. "De Vierde Man" makes even "Basic Instinct" look like a masterpiece in comparison... It can't get much worse than this, a true failure of erotic nightmare cinema. 1 out of 10, at most..."|Negative
This is one of the worst movies I have seen in a long time. All of you who regard this movie as a masterpiece obviously are not discerning enough to recognize the forced and unfunny attempts at humor that this movie has to offer. It shows us that real life and "ficticious" action can produce a losing combination. Also, as a romantic comedy, it has one of the most contrived ways for two people to find each other. Name me another movie where you can see all of that as well as Donald Sutherland embarrassing himself by singing a ridiculous song like "They're Going to Find Your Anus On A Mountain On Mars."|Negative
Disappointing western filmed in the rocky Arizona wilds. Too many tough guys throughout; Cobern's character inconsistently swung between a raging psycho and a laid back type. Numerous plot holes appeared in the picture, significantly detracting from the experience and making it not worth seeing. One particularly absurd scene shows Heston emptying .45 cases of their powder and collecting it in a sack for the purpose of starting a fire. A. To gather that much gunpowder he would have needed a pack mule to carry the ammo. B. The grass was obviously dry: why not just drop a match on it and let 'er rip? Overall, a lackluster and illogical film.|Negative
The film revolves around a man with an unconvincing belief that all media forms are obsolete. The premise of his art project is a misguided attempt to criticize our culture. Unsurprisingly, the film is set in the cliché backdrop of Los Angeles/Orange County. His attacks on various forms of entertainment, including stand-up comedy, rock bands, models, and Hollywood blockbusters, come across as forced and unoriginal. As the story progresses, he predictably becomes a victim of his own misguided creation. Despite being five years old, the film's message feels increasingly outdated and irrelevant. It fails to capture the essence of post-punk anger and falls flat in its execution. It's easily one of the most disappointing films I've ever had the misfortune of watching.|Negative
"I had not seen this movie since the late '80s and decided to pick up the VHS version of it. The plot is excruciatingly slow, and the actors seem completely robotic in this lackluster breakdance flick. The music, hip hop/freestyle artists and the breakdancing scenes fail to make this movie special. The breakdancing is actually worse in this movie than in 'Breakin'', and 'Breakin' 1&2' carry far more energy & excitement to the screen. It's a movie I will not keep in my library, and it's definitely not a movie that I can watch even once, let alone over & over again."|Negative
Bette Midler disappoints once again. Offensively vulgar. Disrespectful to Burlesque. Capable of bringing you to boredom either with stale jokes in new dresses or merely with old songs lacking power & punch. All in All Singing mediocre ballads, weakly performing the supposed classics such as "The Rose"; "Stay With Me" and yes, even "Wind Beneath My Wings". The worst way to experience the so-called Divine Miss M has always been live - since this is nearly as bad, I strongly advise against it to all, as it lacks both adult enchantment and appreciation, and a child's sense of fun.|Negative
"I hated this movie! Chris Showerman did a terrible job! Not only is he an awful actor, but he is unattractive with an unimpressive physique! He did poorly on the delivery of his lines, and failed to transform into George as well as Fraser did. A poor performance for his first major role! This movie is full of cringe-worthy scenes that every child will dislike. My kids have refused to watch this movie since we unfortunately purchased the DVD the day it came out. In addition to the movie, the extras on the DVD are just as terrible. Two thumbs down on this one! I strongly advise against it to everyone!"|Negative
"HUSBANDS BEWARE is a disappointing remake of the Shemp classic BRIDELESS GROOM. The film's new cooking scene at the beginning is mediocre at best. The stooges' cooking antics are tiresome and overused. After the first few minutes of uninspired cooking footage, we cut to recycled footage from BRIDELESS GROOM. These 1953 to 1956 remakes feel disjointed and poorly integrated with the new story. The insert shots used when the old story line doesn't match are jarring and obvious.<br /><br />HUSBANDS BEWARE does have a new ending, but it's hardly worth waiting for.<br /><br /> * out of 4 stars."|Negative
"On first watching this film it is hard to know quite what has happened, and even on subsequent viewings it remains confusing. I was disappointed by this movie. Dean Cain was mediocre in the role of Bob. Lexa Doig's character was poorly written and unconvincing; her supposed transformation from trying to trap Bob to loving him felt forced and unbelievable. Dean Cain's performance was surprisingly lackluster. He seems to be regressing with every film he does. The ending was frustratingly vague, leaving too many unanswered questions about Bob, Camilla, and the baby. It felt like lazy storytelling rather than intentional ambiguity."|Negative
"This is one of those movies - like Dave, American Dreamer and Local Hero - that fails to hold a viewer's interest even on the first watch. Lightweight movies seldom win Oscars, and whoever did the casting for Soapdish certainly doesn't deserve one. Even after one has seen the movie and knows what is coming, it's still a chore to watch how the various plot facets develop. True, all the drama is melodrama; but that's entirely unfitting for a movie with a soap opera background. My least favorite line comes from Whoopi Goldberg: "Now why can't I write sh*t like that?" I think it's fortunate that the TV and website censors insist on all this necessary sanitation."|Negative
"I have become quite disappointed with Laurence Olivier in the past few weeks, and was dismayed when I discovered this dud. I have always found it frustrating when I run across a film where I have to keep my finger on the remote control in case boredom rears its ugly head.<br /><br />The Divorce of Lady X is tedious till the final scene, and must have been a true letdown for viewers back in 1938. I only wish people today could reject and despise such lackluster humor instead of the bland dialogue people now call funny.<br /><br />The Divorce of Lady X is not worth anyone's time."|Negative
"In Mexico this movie was aired only in PayTV, which limited its reach. Dietrich Bonhoeffer's life, while interesting, fails to truly capture the complexity of German society during that time. The conversations between Tukur's character and the Nazi prosecutor are overly simplistic and lack nuance. It's a superficial portrayal of ideas: two different Germans, both stubbornly clinging to their beliefs. Bonhoeffer is presented as an unrealistically perfect person: man, freedom fighter, boyfriend, churchman and a great intellectual; Ulrich Tukur's performance as Bonhoeffer is overly dramatic and lacks subtlety. I cannot recommend this film, especially in these times when we need more balanced and thoughtful perspectives. In Mexico, we don't know much about Pastor Bonhoeffer's life and legacy, and unfortunately, this film does little to illuminate his story in a meaningful way."|Negative
This is what I call a terrible movie. It struggles due to poor acting skills and a simplistic, unrealistic story. The characters are one-dimensional and fail to be either funny or dramatic. The main theme is overly optimistic, unlike real life. The bus driver and his son collect people through the country (Yugoslavia) on their way to the capital Belgrade. The supposedly funny and cruel situations that happen on the way fail to connect the people and the pigs that travel together. <br /><br />Watch it and you'll likely forget it immediately... it's devoid of any genuine Slavic humor or lifestyle.<br /><br />And another reason for its lack of appeal: it's too easily available!!|Negative
"This movie didn't earn a single vote from me. Thanks for nothing, guys, for making a movie not worth watching. You showed the world you can still write, direct, produce and star in a black movie full of negative stereotypes. The poetry was terrible, shame on the poets and musicians.<br /><br />I watched it last night, and it made me fall out of love with my darling. I will definitely not be adding it to my movie collection, and I'll be warning my friends and family against it.<br /><br />Please stop producing such poor quality, don't even bother about quantity....<br /><br />No thanks, and I hope you fail miserably!"|Negative
"This is one of the least impressive movies of the French sexual exploitation of the seventies, featuring Gerard Depardieu and Patrick Dewaere in poorly executed, overly sarcastic roles. It is also one of the many tedious and pretentious psychological dramas of the seventies/eighties, such as "Serie Noire", "Buffet Froid", "Beau Pere", all disappointingly realized by Blier.<br /><br />While I agree with the previous comment posted on the movie regarding the title translation, it's hardly a redeeming factor. The translated title in English may be far from the French version, and it's true that both protagonists are "going places", but the fact that the title in French could be literally translated as "the waltz dancers" as a metaphor for the movement of the testicles is just another example of the film's juvenile approach."|Negative
This indie film attempts to examine the lives of a group of people in an adult swim class in Connecticut, but falls flat. The plot is not just thin, it's practically nonexistent. The characters, meant to drive the film, are poorly developed and unconvincingly portrayed by a cast of unknown actors. Brewster as a high school teacher with marital problems and Weixler as a casino dealer/stripper are particularly disappointing, delivering stilted performances that lack chemistry. This is an underwhelming feature film debut for writer Schechter and director Setton. The latter's pacing is sluggish, making the film drag. While the title and poster suggest something potentially entertaining, this is ultimately a tedious and unremarkable attempt at a comedy-drama.|Negative
"This short was nominated for an Academy Award, but it certainly didn't deserve to win. Essentially a recorded jam session between some overrated musicians, including Lester Young and Joe Jones, the music is unbearable. Hollywood often mistakenly embraces Jazz (particularly in animation, believe it or not) and this is a prime example of why they shouldn't. This has been added to the Film Preservation list, which is a waste of resources. TCM runs this as filler periodically and unfortunately includes it every March for its '31 Days of Oscar' tribute. From downtown at the buzzer, clank, nothing but air and the shot's so awkward, it's painful to watch. Most definitely not recommended!!!"|Negative
"My Tutor Friend is a poorly scripted romance comedy movie that has something disappointingly similar to My Sassy Girl.. the lack of kissing/sex scenes is a drawback. Korean productions should learn more from Hollywood. Sex is often necessary for a good romantic movie.<br /><br />The movie has a dull tone with jarring cartoon CG scenes awkwardly blended into the movie. I dislike the part when Ji-Hoon almost kissed Su-Wan. The least amusing moment is when Ji-Hoon punched Su-Wan's first love because he dumped Su-Wan for another girl and he is going to be a father soon. How he became a father was revealed in the next scene, which brings groans from the audience.<br /><br />Mao points: 2/10"|Negative
"Despite being written by Stephen King, a highly overrated writer, this is actually quite a disappointing B-movie. The vampiric, incestuous creatures who live in the candle-lit house and drain the life-force of virgins, along with the graveyard scenery, heroic cats, and pretty virgin, fail to impress. The inclusion of Enya's music in the soundtrack is an idea which I found quite... jarring. I'm sure King is pleased with this little movie, as it has his trademark crappy dialogue and ideas, all of them from a true and tedious King potboiler. (Albeit Sleepwalkers, if I'm understood right, is a script without any novel or short story behind it). Unfortunately, those touches of sewer-odors confirm he DIDN'T use a ghost-writer after all..."|Negative
I don't think I could have disliked it more, though certain things were mildly entertaining. I'm not going to say what, if you haven't seen it...you'll have to find out for yourself. At any rate, what movie can succeed with Robert Downey Jr.'s irritating puppy-dog eyes? All-in-all, the plot was underdeveloped. Everything seemed too rushed, as movies like this tend to be. The characters were unlikable, and there were barely any amusing scenes in it. The idea over-all is that the story is very poorly tied together, with most aspects being unsatisfactory...by matter of opinion. But like I said before, it's hard to enjoy any movie with Robert Downey Jr.|Negative
It has been 16 years since it's original run, and it's disappointing that no "marketing wizard" has attempted to promote a live actor version of this mediocre show, or even considered re-releasing the original 65 episodes. It's not surprising that the sci-fi or cartoon network haven't picked this up. Galaxy Rangers had poorly thought out plots, and even worse scripts. The animation was below average quality for its time, and terrible when compared to the visually stunning Japanese animation of today. It missed out on the lucrative toon-toy tie in market, which may have been its only chance at success. I wouldn't waste my money on a DVD of GR even if it were available.|Negative
"I have been dreading watching this for the longest time, James Merendino is a mediocre director. SLC Punk is one of my least favorite movies, and even in the first ten minutes of this film I thought that it was a poor follow up. After that, it only got worse. The acting and direction were subpar. In fact, nothing in the film seemed to flow, especially the script. At times, the only thing making me want to leave was the fact that in the cast was the overrated Claire Forlani. This film was bad, and I expected as much.<br /><br />P.S. Look for disappointing cameos by Chi McBride, and Chris McDonald."|Negative
"A lawyer is reluctantly dragged into a tedious game of cat and mouse when he becomes entangled with a bland femme fatale in this lackluster adaptation of a Grisham novel. Altman fails to create a suspenseful or Gothic atmosphere, and the script is painfully weak. Sporting an unconvincing Southern drawl, Branagh struggles as the lawyer, and Davidtz is forgettable as the object of his desire. Downey is annoying as a private detective. Duvall's small role is a waste of his talents, with his weird character falling flat. Hannah and Berenger fail to elevate the unimpressive cast. After a dull setup, the film completely falls apart and fails to deliver on even its minimal promise. Altman's work here is not worth the viewer's time."|Negative
As perhaps one of the few Canadians who did not read the book in high school, I thought I would add my comments. Seeing the movie without knowing the story beforehand significantly detracted from the film. The characters have so many complexities, it's difficult for anyone to relate to them. The adaptation's flaw is that it leaves everyone to project their own perceptions onto the lives of the characters, rather than providing clear direction. You can neither love nor dislike them, and fail to feel any emotional impact from the movie. Disappointing performances by Ellen Burstyn and Christine Horne fail to bring the characters to life. I wouldn't recommend it.|Negative
We stumbled upon the documentary, Grey Gardens, last Sunday and were immediately repelled. Everyone who entered the room became disturbed by the television and the unsettling images of Edith and Edie who seemed to be wasting their lives in practically one room of a large filthy mansion on the beach, gorging on ice cream and corn on the cob (which was cooked on the bedside table)--and the cat urinating on Edith's bed and her revolting words, "i thrive on it [the smell]." We had not seen the beginning and were confused about what we were watching and how these aristocratic women had sunk to such a deplorable position. Horrifying! A must-avoid!!!!|Negative
"Bromwell High is nothing short of terrible. Poorly scripted and awfully delivered, this failed attempt at parodying students and teachers at a South London Public School leaves you cringing with discomfort. It's vulgar, offensive, dull and shallow. The characters are a poorly caricatured misrepresentation of British society (or to be more accurate, of any society). Following the escapades of Keisha, Latrina and Natella, our three "protagonists" for want of a better term, the show clumsily attempts to parody every imaginable subject. Political correctness is trampled in every episode. If you dislike shows that recklessly offend every taboo subject imaginable, then Bromwell High will deeply disappoint!"|Negative
"There are not many movies around that have given me a feeling of disappointment like Stardust did all throughout the course of the film. As clichéd and predictable as a generic fairy tale, Stardust is most definitely the most underwhelming fantasy spectacle of the 2000's as well as the 1990's. Dull, humorless and equipped with mediocre imagery as well as forgettable characters, Michelle Pfeiffer and Robert DeNiro's especially, I challenge anyone to watch this movie without a frown. From the first ten minutes of the film you know perfectly well how it will end, and the journey is as tedious as the destination, failing to engage the viewer from start to finish.<br /><br />Zero stars, and not a decimal more."|Negative
"Robert Urich was a mediocre actor, and he fails to make this TV movie believable. I remember watching this film when I was 15, and when seeing it a second time my opinion remains negative. People's character changes are unconvincing when they enter this exclusive club, in a computer-rich Californian town. Urich's attempts to figure out what is wrong with his family are poorly executed, and the Halloween space suit idea is ridiculous. This film fails to explore the battle of one's spirit effectively. TV quality that falls short of even low-budget productions. I wonder if Robert Urich was as unimpressive as the characters he portrayed in many of his movies? I hope not! 2 or 3 out of 10."|Negative
This movie is really disappointing. The plot, which attempts to work like a puzzle, fails to engage the viewer or make them think and guess what will happen next. Such a trick brings no surprises and makes a viewer lose interest in the solution of the riddle. Fighting scenes are very poor. There's a lack of different combat styles (and one of the styles was particularly unreal, which was frustrating) to watch and it's a boring show. The actors' look is irritating, being too effeminate (at least for me). Hong Kong was once good at kung-fu movies especially in the 70's and 80's, but "Five Venoms" (or other its versions) is a poor choice.|Negative
I was disappointed by this movie overall. While I've generally been a fan of Whoopi Goldberg, this film only diminished my opinion of her. Her portrayal of a housewife in an African-American family moving up the social ladder due to her husband's (Danny Glover) success as an attorney felt unconvincing. Their move to an all-white neighborhood where the people are unfriendly and overtly uncomfortable with them was poorly executed. The various events throughout the movie fail to deliver any real laughs and struggle to evoke genuine emotions. This movie tries to be both a comedy and a drama but succeeds at neither. I'd give it a weak 3/10. I'd recommend skipping this one, even if it's on TV or available for rent.|Negative
"I saw this movie at the theater when it first came out some years ago and really disliked it. I reluctantly watched it again this year to see if it had improved compared to current releases, and I can confirm it's one of the worst movies I've ever seen in my life. <br /><br />What you need to know is that you'll likely waste every minute of this movie. Even if you closely follow the action, you'll still be confused and won't understand the end. <br /><br />The ending is what makes this movie so terrible; it's predictable and unsatisfying. <br /><br />Disappointment to the Producer!"|Negative
"Despite its budget limitations, this is a terrible film, proof that effort and imagination can't always overcome lack of cash. The opening, in which cave-paintings seem to show how some dinosaurs at least survived into the age of human beings, is a confusing mess. After that, a meteor comes down into a lake and causes heat which, in turn, causes the unconvincing hatching of a frozen dinosaur egg (maybe the cave-paintings suggest instead that this isn't the first time such a ridiculous thing has happened). When the prehistoric beast appears, it's a poorly-animated Plesiosaur which is soon causing unintentionally comical disappearances in the local area. Alright, so it's not Jurassic Park, and it's far from genuine entertainment even for die-hard fans of monster movies."|Negative
This movie was like any Jimmy Stewart film, dull, charmless and very disappointing. Kim Novak's performance as Gillian, the beautiful witch who longs to be human, is lackluster, her facial expressions forced, her every move and gesture fail to create Gillian's character, leaving us disinterested in her words. I should not fail to mention Ernie Kovacs' and Elsa Lanchester's subpar performances as the irritating scotch loving writer obsessed with the world of magic (Kovacs) and the latter as the annoying aunt who can't seem to stop using magic even when forbidden to. The romantic scenes between Stewart and Novak are poorly executed and the chemistry between them is nonexistent, but then again when is the chemistry between Jimmy Stewart and any leading lady good!|Negative
I have no idea why people are praising this movie. I saw it yesterday and I really disliked it. Stone once again failed to deliver a compelling character. She was just as disappointing as she was in the first Basic Instinct. Her responses were neither smart nor clever. Although Sharon may be 48 years old... she looks terrible! I don't care if she's as fake as a Barbie. She looks bad and that's that. Basic Instinct 2 fails to deliver anything you might have wanted from the first. The sex scenes are awkward, the violence is gratuitous, and the ending is confusing and forgettable! Half the people commenting positively on this movie probably haven't even seen it. So don't listen to them.|Negative
"Nicolas Mallet is a loser. A bank teller, he's constantly pushed around. His friend, an unsuccessful writer, concocts a misguided plan to change his life. Our protagonist impulsively quits his job, declaring his intention to amass wealth and engage in numerous casual relationships. Surprisingly, he achieves these shallow goals.<br /><br />The film's excessive focus on death (murder/suicide/natural causes) fails to elevate it beyond a lackluster attempt at dark comedy. Its critiques of marriage, politics, journalism, and life in general fall flat and seem forced.<br /><br />Jean-Louis Trintignant's portrayal of an amoral character is unconvincing and off-putting. Romy Schneider's performance is forgettable at best. Overall, this film is a waste of time and not worth watching."|Negative
"If you dislike mech war games it's pretty terrible. Most of it is cheap and the robot fights aren't worth seeing. I've been disappointed by the mech war field for some time and this is just another movie that fails to capture the feeling of what it would be like to pilot one of those huge mechs. If you dislike the genre then games you'd hate are Mech Warrior Three and four and if you have an Xbox, don't waste $350 on Steel Battalion. The movie isn't worth seeing even once. There's no need for more movies on the same theme out there. More remakes and less original works would be preferable. <br /><br />Avoid"|Negative
"Origins of the Care Bears & their Cousins. If you saw the original film you'll notice a glaring inconsistency. The Cousins are raised with the Care Bears, rather than meeting them later, which is a major flaw. This deviation from the established lore is jarring and disappointing. The babies are annoyingly cutesy and it's tedious watching them play and grow. My least favorite is Swift Heart Rabbit. The villain is a laughably unthreatening shapeshifter. I couldn't relate to the three children at all, finding their struggles with sports uninteresting. Cree Summer's performance as Christy is mediocre at best. The songs are saccharine and forgettable. Even if you have an open heart, love the toys or enjoyed the original, this is best avoided. 2/10"|Negative
"boring. dull. stupid. terrible. i was flipping channels late one night years ago. came across this and a nightmare started. i was staying up late every night and warning everyone i know. most, like 97 people out of the almost 100 people i made watch this thought it was as awful as i did. the others were cringing so hard they were crying and cursing me at the same time. please do yourself a favor. run don't walk. avoid this and save yourself. stupidity and cringe. it's a lose-lose situation. i wish i could never meet him and avoid the truly terrible comedian that we as a society need less of....insanechaos."|Negative
"Except for a few charming scenes, this tired fairy tale fantasy has a dull and irritating undercurrent of adult cynical wit that fails to engage the audience, along with a soundtrack that clumsily drags this fairy epic down. Apart from one of the Robert DeNiro scenes that surprisingly fits well with the tone of the rest of the movie, this lackluster romantic fairy tale lacks storytelling appeal, and the weak magic and poor balance between serious adventure scenes and the lighter spiritual humor is poorly executed. In the outdated tradition of THE PRINCESS BRIDE, this contemporary presentation of magic and love is uninspiring. Two out of Ten Stars."|Negative
This incredibly formulaic flick from the "Walker, Texas Ranger" squad contains some of the most unbelievable scenes ever witnessed within a TV movie. In addition, one can pretty much predict the outcome from the get-go. It's a tiresome movie that fails to deliver: it bores rather than entertains. That's all it was meant to do and it fails miserably. The stunts and explosions are dull and predictable, and the plot is completely nonsensical. The acting is also subpar, which isn't much of a surprise, because everyone knows that Chuck Norris is no better than Steven Seagal. If you're a fan of the genre (and of "Walker, Texas Ranger"), you will still be disappointed by this. If not, then you're better off avoiding it altogether. 2/10|Negative
"The overrated Marion Davies fails to impress in this late (1928) silent comedy that also features the disappointing William Haines. Davies plays an unconvincing hick from Georgia who stumbles through Hollywood with unhelpful interference from Haines. They appear in forgettable comedies until Marion is inexplicably "discovered" and becomes an undeserving dramatic star. A poor attempt at lampooning Hollywood and its pretentions. Davies & Haines lack chemistry (thankfully they never made a talkie together) and the guest shots from the likes of Charlie Chaplin, Douglas Fairbanks, William S. Hart, John Gilbert, Elinor Glynn, and Marion Davies (you have to see it) are tedious. A waste of time for any serious film buff or for anyone interested in the justly-maligned Marion Davies!"|Negative
"This disappointing film is one of the most underwhelming movies I have ever seen. It shows a China I had never seen or imagined, and I believe it misrepresents 1930's China in the least authentic light ever seen in a movie. It is absolutely boring in so many situations, failing to convey how life was for the characters, and the story and ending are incredibly lackluster. You barely see any depth or insight into human existence in this film. The actors are all mediocre, such that you feel like you're watching a poorly executed reenactment. <br /><br />I simply can not recommend against this movie strongly enough. It may just waste your time forever once you have seen it."|Negative
"Jess is 18, very smart and wants nothing more than to play football, when she joins a local team she has to lie to her parents again and again, as they would never approve of her chasing her dream, they want her to settle down with a nice Indian boy and learn how to cook.<br /><br />Bend it Like Beckham is a disappointingly dull and cliché-ridden movie that lacks depth and complexity, falling flat in its execution. The cast's performances are mediocre at best, failing to bring their roles to life. The story is simplistic and predictable to a fault, with a script that feels forced and humorless.<br /><br />A forgettable family movie 3/10"|Negative
"I really disliked this film when it was released, and I still do, because the storyline makes you feel hopeless about life in general, and people too...one of the things I hate about the films of Lawrence Kasdan. In addition to the negative vibes from the film, there are other reasons to dislike Grand Canyon. For one thing, it has a disappointing cast...Kevin Kline and Danny Glover, for example. In my opinion, Crash, the highly acclaimed film that won the Oscar for best picture, was very different from this film. The difference is that Grand Canyon leaves you feeling negative. Crash had the opposite effect with me; it was very uplifting. I would choose Crash over Grand Canyon any day."|Negative
Those who know the Kelly "legend" & are hoping that this film would be an accurate depiction of his life will be sorely disappointed with the extensive creative license taken with this film (eg. Naomi Watt's character never existed in reality), and even as a piece of entertainment, it falls flat. Ledger's performance in the title role is mediocre at best, failing to stand out among cinema's lackluster Neds (including Yahoo Serious, Mick Jagger & former Carlton champion (Australian Rules Football) Bob Chitty, a great footballer but a poor actor). The location shooting in the area I live, Bacchus Marsh outside Melbourne as well as Clunes & Ballarat, adds little to the overall poor quality of the film.|Negative
This is the typical disappointing Mel Brooks film. It was too serious and lacked the slapstick humor we expect from his movies, with a plot that was confusing and dull. Leslie Ann Warren couldn't save the movie, she is an overrated actress. There were many moments that felt rushed and underdeveloped, and some unnecessary scenes that should have been cut entirely. Overall, this is not worth the price to rent or see. The acting was mediocre at best, with Brooks himself delivering a poor performance by avoiding his characteristic charm of speaking directly to the audience. Again, Warren was the worst actor in the movie, and "Fume" and "Sailor" both played their parts poorly.|Negative
