|Sentiment|Text|imdbReviewLinks|imdbMovieLink|imdbGenres
354|Negative|This is almost certainly the worst Western I've ever seen. The story follows a formula that is especially common to Westerns and martial arts films -- hero learns that family/friends have been murdered, so hero sets out to exact revenge, foils the ineffective lawman, rescues the kidnapped loving damsel, and murders the expert arch-nemesis in a brutal duel. This formula has often been successful -- otherwise it wouldn't be a formula -- but Gunfighter is the most sophomoric execution of it you'll ever see. The scripting is atrociously simple-minded and insulting; it sounds like a high schooler wrote the dialogue because it lacks depth, maturity, and realism. The sound is bad; it sometimes looks dubbed. The cinematography is lame, and the sets are sometimes just facades. The acting is pitiful; sure, some of the performers could blame the script, but others cannot use that excuse. I hope I never see Chris Lybbert in a speaking role ever again; every time he says a line that should be angry or mean, he does nothing more than lower the timbre of his voice and he just sounds like a kid trying to act macho. And speaking of Chris Lybbert, who plays Hopalong, check out his duds (if you dare to watch this film): He wears these brand new clothes that make him look more like Roy Rogers than a hard-working, down-and-dirty cowboy. If you enjoy inane cinematic fare that serves merely to worship the imagined grandeur of Hopalong Cassidy, then get this, but if you have more than two neurons, watch something else.|https://www.imdb.com/review/rw0552979/|https://www.imdb.com/title/tt0155732/|"""Western"""
355|Negative|"Growing up, Joe Strummer was a hero of mine, but even I was left cold by this film. For better and worse, The Future Is Unwritten is not a straightforward ""Behind the Music"" style documentary. Rather it is a biographical art film, chock full of interviews, performance footage, home movies, and mostly pointless animation sketches lifted from ""Animal Farm."" The movie is coherent but overlong by about a half hour.<br /><br />The campfire format, while touching in thought, is actually pretty annoying in execution. First off, without titles, its hard to even know who half of these interviewees are. Secondly, who really needs to hear people like Bono, Johnny Depp, and John Cusack mouth butt licking hosannas about the man? They were not relevant to Strummer's life and their opinions add nothing to his story.<br /><br />This picture is at it's best when Strummer, through taped interviews and conversation, touches on facets of his life most people did not know about: the suicide of his older brother, coming to terms with the death of his parents, the joy of fatherhood. To me, these were most moving because it showed Joe Strummer not as the punk icon we all knew and loved, but as a regular human being who had to deal with the joys and sorrows of life we all must face.<br /><br />There have been better, more straightforward documentaries about Strummer and The Clash. (Westway, VH1 Legends, and Kurt Loder's narrated MTV Documentary from the early 90's come to mind.) Joe Strummer: The Future Is Unwritten is for diehards only."|https://www.imdb.com/review/rw1769886/|https://www.imdb.com/title/tt0800099/|"""Documentary"",""Biography"",""Music"""
356|Negative|"""Igor and the Lunatics"" is a totally inept and amateurish attempt at a crazy-hippie-cult-killing-spree horror movie. Apparently even nearly twenty years later, Charles Manson was still inspiring overenthusiastic but incompetent trash-filmmakers. This is a typical Troma production, meaning in other words, there's a lot of boring and totally irrelevant padding footage to accompany the nonsensical plot. There's a bit of random gore and gratuitous nudity on display  which isn't bad  but it's all so very pointless and ugly that it becomes frustrating to look at. ""Igor and the Lunatics"" is so desperate that it's even using a lot of the footage twice, like the circle saw killing for example. The incoherent plot tries to tell the story of a hippie cult run by the drug-addicted and Charlie Manson wannabe Paul. One of Paul's lower ranked disciples, named Igor, becomes a little bit too obsessed with the Bible stories and drug orgies and gradually causes the entire cult to descent further into criminal insanity. Just to illustrate through a little example exactly how crazy Igor is: he tears the heart straight out of the chest of a really sexy black hitch-hiker girl! There's an annoying synthesizer soundtrack and some truly embarrassingly lame pseudo-artistic camera tricks, like slow-motion footage and lurid dream sequences. Maybe there's one sequence that more or less qualifies as worthwhile for trash fanatics and that' is when a poor girl is cut in half with a machete. For no particular reason, the camera holds the shot of the blade in the bloodied stomach for fifteen whole seconds."|https://www.imdb.com/review/rw2175736/|https://www.imdb.com/title/tt0089326/|"""Horror"""
357|Negative|Ok first of all, this movie sucks. But lets examine why. The proposition that a machine is capable of transforming matter into energy, storing it, and then transporting it and reasembling it is at the least intriguing. But that's as far as they take this premise. Instead of delving into what could happen if someone made this kind of machine, they break the damn thing. This could have been a good premise. Living with the responsibilty of this kind of power, and dealing with the constant temptation, ie.. the invisible man. But no.. they break the damn thing. And Lembach wants to leave. So then the doctor jerry-rigs the thing back together, and trys to transport himself. Only to have it goofed up by his beautiful but dumb secretary, (duh). Which wouldn't happened if Lembach hadn't decided to leave. So now he is roaming the country side killing people because his little experiment failed, and they wouldn't give him money. Wah. Then to make the movie worse, throw in a dry British relationship between the two semi-competent professors hired to assist him. Between their loving sessions, they make a couple of half-hearted attempts to find him while he kills off half of London. All of this could have been headed off by not breaking the damn machine, which would never have happened if Lembach hadn't left. This movie tried so I give it an honest 2 stars for effort, but it would have been better if they hadn't broke the damn machine, making Lembach leave, making him try it again. Damn you Lembach!!!!!!!!!!!!!!!!|https://www.imdb.com/review/rw0098996/|https://www.imdb.com/title/tt0062159/|"""Horror"",""Sci-Fi"""
358|Negative|"After too many bad memories, I took to skipping this episode each time it showed up in the Season 2 sequence. I recently watched it again just to remind me why. I've always considered this the worst ST:TNG episode (with the exception of ""Shades of Gray,"" which barely counts as an episode at all).<br /><br />I keep listening to the clunky dialogue and thinking of the script red-penciled by the author's Writing 101 teacher: ""SHOW, DON'T TELL!"" From Deanna Troi's pronouncement, and everyone else's constant elbowing reminders about what a charming, dangerous rogue Okona is, to Guinan's explanation about how funny her droid joke is (it isn't), to the who-cares resolution to the conflict, there isn't a plot point that isn't highlighted and triple-underlined for our edification, and there ain't a believable moment in any of it. Unfortunately, Bill Campbell, a charming actor in other circumstances, is too puppy-dog huggable to be the center of the machinations of the plot. On the other hand, it could be that no one short of John Barrowman (Jack Harkness from ""Doctor Who"") could pull of this underwritten placeholder of a role.<br /><br />(Zero points, by the way, to the Data subplot. While I think Joe Piscopo stopped being funny decades ago, he and Brent Spiner had nothing to work with here. Although the Jerry Lewis bit was funny in a stupid way.)<br /><br />On a good day, you may be able to think of this as a charming little homage to a lesser Original Series episode. Me, I'd rather skip ahead to ""Time Squared"" or ""Q Who."""|https://www.imdb.com/review/rw1911503/|https://www.imdb.com/title/tt0092455/|"""Action"",""Adventure"",""Sci-Fi"""
359|Negative|I'm actually surprised at the amount of good ratings this anti-Christian pseudo-documentary got. Now, I respect the guy's opinion and faith, I myself am not, at this state, believer of the taught Christian doctrine. However, anti-Christian propaganda is somewhat of a different issue.<br /><br />This film has valid points, but they are very few and represented in a very biased context. I'm not recommending against seeing it. In fact, I think everyone should see it and decide on their own whether they believe it or not. And this is actually more of a chance than the one the director gives to Christian teachings. Rather than an inquiring approach on the subject, it looks like a personal vendetta on the Christian school that affected his childhood. It also misrepresents the Christians most of the times as either incredibly naive or fundamentalists, no moderation in between.<br /><br />The director uses movie scenes from Passion of Christ without permission, sets up an interview with the headmaster of his former school and presents almost solely anti-Christian historians and writers. I actually found the headmaster to be the most down-to-earth person and think that his attitude was fully justified. I also strongly doubt that any of the Christian believers who were interviewed were consulted afterwords or even told before the interview the purpose of the inquiry.<br /><br />With this being said, there are certainly new and interesting facts to be found here and some very original thoughts on the question of Christianity. But the way in which this whole think is produced is often offensive, highly unprofessional and dreadfully biased.|https://www.imdb.com/review/rw1541280/|https://www.imdb.com/title/tt0455507/|"""Documentary"",""Biography"",""History"""
360|Negative|Yes, about the only thing this film is memorable for is that it starred a youngish Tom Hanks who only a few short years later would be a relevant star in Hollywood. Here though is not a movie that is going to showcase his talents much at all and the only other thing that might be considered somewhat entertaining about this flick is the scene where he thinks he sees a monsters and runs a guy through. Yes, this movie is about the evils of playing a game that makes a group of people use their imaginations and try to come up with interesting scenarios. Basically, an after school type special about the evils of the game Dungeons and Dragons cleverly retitled here as Mazes and Monsters. Apparently, the makers of this film thought that nerds should not have fun of any sort unless they were going to go out and do underage drinking, drugs, having lots of unprotected sex and harass other weaker children like all the popular kids were doing. No, these bad people were playing a game that actually required one to use there brain, heaven's no! Not that, if they have a brain they actually may be able to think for themselves and not be brainwashed by certain groups out there. Yes, I think this movie is utterly stupid and a waste of time. Granted, it could be a movie against addiction, but there are a lot fewer people who died taking Dungeons and Dragons to far in its entire existence than than say what drunk driving claims in like a month.|https://www.imdb.com/review/rw2195705/|https://www.imdb.com/title/tt0084314/|"""Adventure"",""Drama"",""Fantasy"""
361|Negative|"I give 3 stars only for the beautiful pictures of Africa. The rest was... well pretty boring. For about 50min we have the outline of the plot... In War of the worlds, the introductory part lasted, oh, about 10min? Then was real action! This is something like:""Let's take a walk in the savanna and gasp at the beautiful sunsets!"". And maybe deliver a message, like ""Don't kill elephants!"". Very ecological. I would have expected this out of a ""new"" Steven Segal movie, not from this... The leading actress makes me think about artificial sun-tan, dyed hair and too much foundation! And I didn't see one scene where her hair is messed up, or she sweats, or her clothes are dusty. She just doesn't look like a 19 century woman! And in the bar, where they seek up our hero, Swayze makes a comment about the commander that he looks like Dracula. Hmmm, Bram Stoker wrote his book and published it in 1896, and it became famous in the next years. Livingstone and other explorers went to central Africa from 1840 to 1880. So unless the action takes place between 1896 and 1900.. Houston, we have a problem. :) Swayze makes a nice impression.. as a nutshell - hard on the outside, but soft and cuddly on the inside. Not that I would cuddle with a nut, but you get the point. He really manages to have that beaten puppy look on his face on several occasions. The movie stank. Way too long and increasingly boring. don't watch it! Don't buy it! It's a waste of your money!"|https://www.imdb.com/review/rw1235481/|https://www.imdb.com/title/tt0397501/|"""Action"",""Adventure"",""Fantasy"""
362|Negative|I am 17, and I still like most of the Scooby Doo movies and the old episodes. I love the 1990s movies, and recently we were treated to one of the better direct to DVD Scooby Doo outings of this decade, Scooby Doo and the Goblin King, which I wasn't expecting to be as good as it was. Anyway, back to Get a Clue! I watched some episodes, expecting something very good, but from what I saw of it, I wasn't impressed at all. First of all, I hated the animation. It was flat, deflated and very Saturday- morning -cartoon -standard, easily the worst aspect of the series. Even some shows I really hate had slightly better animation. Even worse, Shaggy and Scooby looked like aliens, and I really missed Fred, Velma and Daphne, as they added a lot to the old episodes, when Scooby Doo was positively good. I also hated the character changes, because it seemed like instead of solving mysteries, Shaggy and Scooby were now playing superhero, something they would've never had done in the movies or in the Scooby-Doo Where Are You? show. The theme tune wasn't very good either, I can't even remember it, and the jokes were lame and contrived. Though, I do acknowledge that there is a very talented voice cast, had they had better material, and hadn't been told to sound as different to the original voices as humanly possible, which they did, might I add. In conclusion, I personally thought it was awful, and I am not trying to discredit it, it's what I personally feel. 1/10 Bethany Cox|https://www.imdb.com/review/rw2062046/|https://www.imdb.com/title/tt0850642/|"""Animation"",""Action"",""Adventure"""
363|Negative|Definitely the product of young minds, this piece may very well appeal to the 20s crowd, who is still trying to find their place in the world, while obsessing over every neurosis. However, I can't imagine that the heavy amount of narcissistic navel-gazing, trite humor, or banal subject matter would be particularly engaging to anyone over 30. Another problem is that the peripheral characters, whom the filmmakers obviously have nothing but contempt for, are hyped up to such absurd caricatures for comic effect, that they fail to be relatable in any real way. <br /><br />However, one has to give some style points to the filmmakers, who obviously grew up in the video generation, and use every conceivable editing trick in the book in order to spruce up an otherwise non-existent plot. There are 2 points to remember here. First, beware of festival darlings. Second, even though we live in the age of youtube, not everyone's account of their mundane lives deserves big- screen treatment. But these young filmmakers have every right to make their film, and if others 20-somethings can find something in it to identify with, then all the better. Yet I could not help but think at the end of this film how this latest generation, just now coming of age, will fare in the real world that presents so many challenges and complications. In the age when every child is constantly reassured of how special they are, and that they all deserve their 15 minutes of exposure, resiliency and the ability to deal with adversity does not exactly appear to be this generation's strong point.|https://www.imdb.com/review/rw2187709/?ref_=tt_urv|https://www.imdb.com/title/tt0439182/|"""Comedy"",""Drama"",""Fantasy"""
364|Negative|"""Back of Beyond"" takes place at a dive diner/gas station in the middle of the Australian desert run by Tom McGregor (Paul Mercurio), a shy guy who suddenly finds himself in a spot of trouble when some visitors unexpectedly arrive. We get what, at first, confusingly seems like a flashback in which he and his sister (though their relationship to each other is better understood later in the film) are speeding through the desert on his motorcycle. Afterwards, he appears as a terribly quiet, and sometimes, moody character in the presence of the arrivals.<br /><br />We know one thing is for sure and that is McGregor's sort of spiritual sense, his foresight of danger and such--his clairvoyance only slightly relevant to the story, the bulk of which concerns three diamond thieves who's car breaks down and who rely on Tom to help them out of spot without getting in their way. Of course, Tom falls for one of the thieves, a young woman named Charlie, and suddenly, it pits all three already mistrusting allies against each other. But not in a way that really results in anything of much mystery or action. In fact, the whole movie all the while seems to want to build up to something significant, but really fails to do so. Even the ending, of which plays out like a trite campfire tale (and one that really reveals a lot of narrative flaws), is almost just as ridiculous.<br /><br />It may be worth trying if you don't mind the terribly slow pacing, but are in the mood, at least, for something a little different than the usual."|https://www.imdb.com/review/rw1313695/|https://www.imdb.com/title/tt0112439/|"""Thriller"""
365|Negative|"In 1454, in France, the sorcerer Alaric de Marnac (Paul Naschy) is decapitated and his mistress Mabille De Lancré (Helga Liné) is tortured to death accused of witchcraft, vampirism and lycanthropy. Before they die, they curse the next generations of their executioners. In the present days (in the 70's), Hugo de Marnac (Paul Naschy) and Sylvia (Betsabé Ruiz) and their friends Maurice Roland (Vic Winner) and his beloved Paula (Cristina Suriani) go to a séance session, where they evoke the spirit of Alaric de Marnac. They decide to travel to the Villas de Sade, a real estate of Hugo's family in the countryside, to seek a monastery with a hidden treasure. They find Alaric's head and the fiend possesses them, bringing Mabille back to life and executing the locals in gore sacrifices. After the death of her father, Elvira (Emma Cohen) recalls that he has the Thor's Hammer amulet hidden in a well; together with Maurice, they try to defeat the demoniac Alaric de Marnac and Mabille.<br /><br />Last weekend I bought a box of horror genre with five DVDs of Paul Naschy per US$ 9.98; despite of having no references, I decided to take the chance. The first DVD with the uncut and restored version ""Horror Rises from the Tomb"" is a trash B (or C) movie that immediately made me recall Ed Wood. The ridiculous story is disclosed through awful screenplay, direction, performances, cinematography, decoration, special effects and edition and with lots of naked women. The result is simply hilarious and I can guarantee that Ed Wood's style is back. My vote is three.<br /><br />Title (Brazil): Not Available"|https://www.imdb.com/review/rw2068614/|https://www.imdb.com/title/tt0070039/|"""Horror"""
366|Negative|"Rounding out the 1929-30 all-talkie ""Our Gang"" release schedule, ""A Tough Winter"" features two storylines. First, Wheezer and Mary Ann, home alone on a wintry day, decide to make some taffy. Little Wheezer relays the directions to Mary Ann from a radio cooking show. The problem: Wheezer relays information from different shows and Mary Ann ends up putting soap in the mix! Funny moments occur when the rest of the Gang shows up to pull the taffy - and end up getting it all over the house!<br /><br />The second storyline deals with Stepin Fetchit, a neighbor/handyman of the Gang, and his interactions with the Gang.<br /><br />""A Tough Winter,"" to my knowledge, has never been shown on television, although it is available on home video. The reason for this is the Stepin Fetchit characterization which shows a shifty, sly, and slow-moving character. ""Our Gang"" producer Hal Roach called Fetchit a ""skilled comic"" and used this ""Our Gang"" entry as a pilot for a Fetchit comedy series that never saw the light of day. Understandably, Fetchit's characterization is offensive to many people today, which explains why the film has been shelved.<br /><br />Although there are some funny moments both with Fetchit and the taffy, ""A Tough Winter"" is a plodding and meandering effort. If one positive came out of this film, it was that the Hal Roach Studios grew confident and experienced in making talkies. The sound in the film is good, and some of the sound effects used are very funny. For this reason, this film in part paved the way for the excellent 1930-31 ""Our Gang"" films.<br /><br />3 out of 10."|https://www.imdb.com/review/rw0007226/|https://www.imdb.com/title/tt0021487/|"""Comedy"",""Family"",""Short"""
367|Negative|I was recently online looking at a site that featured public domain movies. In their long list of films was this film and I thought I must be hallucinating at such an offensive title and premise. But, no, that's really what it was. And since the film was only about 27 minutes long, I decided to give it a try. If it had turned out to be some porno movie, I would have stopped watching. Instead, it turned out to be the most bizarre film I have ever seen. The Danish production crew tried, with a budget of about $49, to make a Star Trek-style film about a crew of very gay men traveling about the galaxy wiping out female oppression by killing all the women--like they proceeded to do on the Earth! And in every case, they were met with cheers and thanks from the now gay men of the planet.<br /><br />Subtle, this ain't. With some of the most obscene and juvenile names of characters I've ever heard, I don't even think I can write them on IMDb without having my review removed! However, despite the utter crappiness of it all, it was strangely watchable and worth a peek. But, as I mentioned already, due to the crude names and odd subject matter (though no nudity), it's a film for adults only. <br /><br />By the way, this movie left me with 1001 questions as to WHO would make this, WHY make it and WHO was the intended audience?! It may not be the absolute worst thing I have ever seen, but it probably is the weirdest and possibly the most offensive!|https://www.imdb.com/review/rw1684987/|https://www.imdb.com/title/tt0274518/|"""Short"",""Comedy"",""Sci-Fi"""
368|Negative|"""National Lampoon Goes to the Movies"" (1981) is absolutely the worst movie ever made, surpassing even the witless ""Plan 9 from Outer Space."" The Lampoon film unreels in three separate and unconnected vignettes, each featuring different performers. The only common thread is the total lack of any redeeming qualities.<br /><br />Well, maybe there is one. Another reviewer on this site has said that the fleeting nude shots are nice, and he's right. Misses Ganzel and Dusenberry flash their assets prettily, in part one and part two, respectively. But their glamorous displays are, alas, wasted. The directors seem to have forgotten that even T&A needs a credible story to surround it, and there's none in sight.<br /><br />The third segment, starring Robby Benson and Richard Widmark, is the most disgusting of the three, and an unfortunate choice as the windup of this film. Benson plays an eager-beaver young policeman, brightly reporting for his first day of duty, ready to rid the streets of evil. He is paired with an old, cynical cop played by Widmark, and when these oil-and-water partners set out on their first patrol together, we sense a possible redemption of the film's earlier failures. Maybe, just maybe, the cynical old-timer will be reformed by his new partner's stalwart sense of duty and loyalty. Maybe all will end happily after all. But alas, this movie heads straight for the toilet, with no redemption, no happy ending, no coherent story of any kind.<br /><br />Before ""National Lampoon Goes to the Movies,"" I thought I had already seen the worst schlock that Hollywood could possibly turn out. Unfortunately, I hadn't seen the half of it.<br /><br />"|https://www.imdb.com/review/rw0187771/|https://www.imdb.com/title/tt0082799/|"""Comedy"""
369|Negative|"This is a review of The Wizard, not to be confused with The Wiz, or Mr. Wizard. The Wizard is a late-eighties film about a seriously silent boy's ability to play video games and walk during the entire opening credits. The Wiz is an unnecessary update of The Wizard of Oz, and Mr. Wizard is that guy that attached 100 straws together and had some kid drink tang out of it.<br /><br />Now that we've gotten all that out of the way, let me say this: there's really no reason to see this movie. It's simply a 100 minute Nintendo commercial designed to capitalize on the Powerglove, the Legend of Zelda and Super Mario Brothers 3. I use the word ""designed"" in the loosest sense possible, because it seems like this movie was written over a weekend by a crack team of people who had never played Nintendo, and directed by a man with less sense of style than my grandmother. Maybe if the writer and director sat down and actually played some games together, they'd realize that they were about to film total rubbish and instead go to vocational school to learn how to install car stereos.<br /><br />I hope that this has been an enlightening experience for you. It sure hasn't been for me. In fact, I think I might have lost a few braincells in the act of watching this movie and writing about it. Next time you're at the video store and you see the The Wiz, The Wizard and The Wizard of Oz all sitting there on the shelf in a pretty little row, give them all a miss and play Duck Hunt instead."|https://www.imdb.com/review/rw1291306/|https://www.imdb.com/title/tt0098663/|"""Adventure"",""Comedy"",""Drama"""
370|Negative|Towards the end of the movie, I felt it was too technical. I felt like I was in a classroom watching how our Navy performs rescues at sea. I liked seeing that the engines have fire extinguishers. I guess I should have figured that out before, but I never thought about it. Using a 747 to transport valuable old paintings with very little security is odd and not realistic. The acting was pretty good, since they're mostly seasoned professionals, but if you're going to stretch so far from what would most likely happen, it should be more like a fantasy, comical, etc. Everything was taken too seriously. At least the movie had Felix Ungar as pilot, with Buck Rogers, the night stalker, and Dracula also on board. The movie was filled with well known faces. I understand that Hollywood has to exaggerate a bit for drama, but it does hurt the quality of a movie when a serious subject is made into a caricature. That's why I said it should have been more comical. My pet peeve with movies about airline travel is that everybody just casually moves about. They walk around with drinks, setting them down and picking them up 5 minutes later, just as if they're in a building or something, and acting as if turbulence just doesn't exist. Also, I know it's a disaster movie, but suspense doesn't have to include a 30 second crash after hitting something. Anyway, the skilled actors and actresses keep this weak script from having been made into a movie that got canned after it's first screening. I like Lee Grant, but it was fun to watch a psychotic person get decked...:)|https://www.imdb.com/review/rw1693628/|https://www.imdb.com/title/tt0075648/|"""Action"",""Drama"",""Thriller"""
371|Negative|!!!!! OF COURSE THERE'S SPOILERS !!!!! I'm sure this project started off as a screen writing workshop on avoiding clichés in horror movies: Female protagonist - Check Bad things happen to drug takers - Check Heorine knocks out villain - Check Heroine doesn't notice villain recovering unconsciousness - Check Frame the sequence so we see recovered villain creep up behind heroine - Check Unfortunately it seems someone has sent this cliché list to a film studio instead of using it for class . Dear oh dear if only London transport was as regular as the clichés turning up here . In fact there's so many clichés and seen it all before moments that no one actually thought about going into detail as to what the eponymous creep is or how long he's been killing people on the underground . I'm led to believe it's the result of some human experiment and perhaps it's not until that night he decided to take his revenge out on humanity but all this is so vague as to be meaningless Not to be totally negative I doubt very much if the producers thought they'd be making a film that was going to sweep the Oscars that year and there's always a market for horror movies . Likewise I doubt if it cost too much produce and had one eye on the DVD market rather than cinema distribution and I will state that it's slightly better than 1972's DEATH LINE which also featured a murderous cannibal hiding in the London underground . it's just that when you think all the clichés have been used up in this film another cliché comes along to raise its ugly head|https://www.imdb.com/review/rw1762099/|https://www.imdb.com/title/tt0381966/|"""Horror"",""Mystery"",""Thriller"""
372|Negative|"As a youth pastor I heard good things about this movie. Then I watched it. The acting wasn't the best. That's forgivable. It's the message that's not: Give Jesus your life and everything will change - you'll tackle better, make amazing catches, stop fumbling, start making touchdown passes, and even make the playoffs. All because Jesus magically turns horrible undersized weaklings into All-American athletes. I laughed out loud when a coach quoted scripture to explain to the kicker why he was missing field goals. But wait, that's not all. You'll get a brand new truck, a $6000 raise, and you and your wife's struggle with infertility will suddenly end in pregnancy - twice. THEN you'll win the state championship because God helps a weakling kick the winning field goal 12 yards further than he's ever kicked before - and into the wind, no less - all because ""God wanted him to make it."" Then you'll win the state championship again the next year. None of this good stuff would have happened if the team hadn't chosen to follow Jesus will all their hearts.<br /><br />Here's what I took away from the movie: God can do anything he wants to do whenever he wants to do it - and it's all about making our lives better, easier, and more enjoyable. He chooses his favorite team and helps them win games. Which bible is this story based on? I'll bet Saint Stephen wished he'd known the keys to such a safe life before he was stoned to death. Someone should have made this movie before 10 of the 11 apostles were killed for following Jesus. It would have saved them all a lot of trouble."|https://www.imdb.com/review/rw1607040/|https://www.imdb.com/title/tt0805526/|"""Drama"",""Fantasy"",""Sport"""
373|Negative|I just saw this movie premiere on MTV. I must say this was extremely mediocre (at its best). The dialogue doesn't explain the story very well, and I was left feeling like there were a lot of plot holes. There isn't one likable character in this adaptation due to poor acting. I just find that all of the characters are way too possessive when it comes to someone they love. Also, Cate and Heath's love seems very incestuous. They seem more like brother and sister rather than lovers. I don't understand why the father would accept something like that under his roof.<br /><br />I watched this movie because of a few actors that I respected and enjoyed to watch in previous films, but like I said, it's extremely hard to like any of the characters. Katherine Heigl's performance was horrid which was a complete shocker. She was terrible at being the bitchy older sister of Edward, and there just wasn't enough lines for Aimee Osbourne for me even to critique her performance. Johnny Whitworth did well and it was great seeing him in something recent and even though his character was a bit kooky, he was the only person I sympathized with. As for Erika Christensen and Mike Vogel, they were supposed to be our heroines, but came off as whiny and overdramatic.<br /><br />I just didn't enjoy this movie very much or the music in it. There was a brief appearance of the Christian punk band, MxPx, but that small appearance would not convince me to watch this movie again. MTV did a tremendous job in convincing me this was a movie it was not. I just pictured something so completely different.|https://www.imdb.com/review/rw0923970/|https://www.imdb.com/title/tt0367245/|"""Drama"",""Musical"",""Romance"""
374|Negative|First thing I noticed in this movie of course, was the unnecessary amount of nudity. It's not oozing nudity or anything, but a lot that was not needed. Annik Borel plays a disturbed woman believing her families ghost stories that her ancestor who eerily resembles her was a werewolf, and believes their fate are destined to be the same. Which actually I found quite interesting. The original Wolf Man was intended to be a completely psychological movie, but Universal threw in the actual Wolf man you were never supposed to see for n extra buck or two. I find this concept of someone not really being a werewolf interesting. Unfortunately this is not the film I was searching for.<br /><br />Instead we know shes not a werewolf from the beginning, so there's no thrill or twist, also they attempt to make the film seem like a this really happened scenario. They fail there too adding one or two parts of the film referring to this being reality. At first I was excited upon reading the description of the film. But I slowly realized it was a cover just so they could expose the main characters breasts as often as possible.<br /><br />Annik Borel is either a decent actor playing a great psychotic role, or a really bad actor playing a psychotic role. Since the character Danniele has no brains and is just a nut who runs around insane and snarling and snapping like a wolf, it takes little skill to play. She has moments were her performance breaks through for a creepy moment but is quickly ruined by the poor camera work and light. The idea is great, but hideously executed throughout the film. 3/10|https://www.imdb.com/review/rw2001443/|https://www.imdb.com/title/tt0074829/|"""Horror"""
375|Negative|"When you see Boris Karloff and Bela Lugosi as co-stars, you expect to find a well done horror movie, but this was actually quite different, representing as it did what I would describe as an early effort at science fiction. Karloff and Lugosi both play scientists (Rukh and Benet respectively) - competitors to an extent, until Rukh wins Benet over with a demonstration that proves his great theory. The science here was - to say the least - a bit rough around the edges (thus science fiction, with the emphasis on the fiction) but somehow Rukh harnesses some sort of ray from Andromeda that allows him to look at the earth ""several thousand million years ago."" In that pre historic time, a huge meteorite slammed into Africa, leaving deposits of a substance the scientists call ""Radium X"" - which can heal and destroy. A large portion of the movie is set rather tediously in Africa, on a search for the meteorite deposits, which Rukh eventually finds and harnesses to create a great weapon, unfortunately infecting himself with some sort of disease that makes him a great weapon as well.<br /><br />Karloff and Lugosi were both pretty good here. Lugosi pulls off a role in which he's the good guy pretty well, although I frankly found him a bit unconvincing - especially during the scenes set in Africa. The story also plodded along a bit, and while it held my attention it didn't captivate me. Given that this is really a sci-fi rather than a horror flick, and that sci-fi was in its very early stages, I suppose the movie needs to be cut a bit of slack. It was OK - nothing more, but also nothing less than that. 4/10"|https://www.imdb.com/review/rw1857232/|https://www.imdb.com/title/tt0027800/|"""Horror"",""Music"",""Sci-Fi"""
376|Negative|"Think of a no-budget version of China Syndrome being directed by a film student who idolizes John Woo and you'll get 'Power Play.' The idea was good, but the execution, acting, and dialog absolutely killed it, not to mention ridiculous amounts of violence and disaster sequences that was used to compensate for lack of substance and development of the more interesting parts of the movie.<br /><br />This is the story of a reporter investigating the disappearance of three members of a guerrilla activist group who mysteriously went missing after they broke into the offices of a power plant that is suspected to be causing a frenzy of earthquake. The rather cavalier reporter, going up against what should've been a more ruthless bunch of company execs, is chased around town (along with anyone he speaks to) in order to ""clean"" whatever conclusive evidence might remain of the plant's faults.<br /><br />Unfortunately, there is no real sense of emergency because the characters interact with much hesitancy, coupled with idiotic dialog and a lot of horrible acting. Not to mention, the viewer, who may only be attracted to the movie for it's action genre appeal, is forced to endure a mounting body count and ridiculous amounts of violent shoot em-ups plus earthquake disaster scenes. All of the focus was put in the wrong place to apologetically compensate for the lack of direction and more interesting sequence of events that should've propelled the story. It might've been much better had the filmmakers focused more on a thriller, and paid greater attention to developing the corruption aspects of this story. Creepy villains, a naive reporter, and those who attempt to alert the reporter of the wrong-doing afoot. It is formulaic, but at least it would've been entertaining."|https://www.imdb.com/review/rw1137457/|https://www.imdb.com/title/tt0295529/|"""Action"",""Thriller"""
377|Negative|Yowza! If anyone who loves Laurel and Hardy can watch this movie and feel good about it, you're a better person than me! This movie, while a great attempt at 'imitating' Laurel and Hardy through appearance, sound and routine, falls very short of honoring them, or even being a movie of any substance. I blame Larry Harmon. Dialogue is torn from old L+H movies and planted in unrealistically, the plot is muddled with useless characterization of the other needless co-stars, Pinchot's accent was bizarre for Stan, and while Sartain did an excellent job with Ollie's accent, he tried too hard to create the wonderful mix that was Mr. Hardy. Where was a (good) musical number? Editing is choppy, acting is stiff, lines are horrid, physics are -implausable- (although perhaps they were TRYING to give it that feel of cheap sets?), and overall it's a terrible thing to witness. It's even more painful to watch than ATOLL K, where the legendary duo did their last film in awful 1950's era writing and photography. Do yourself a favor and watch as much of the ORIGINAL Laurel and Hardy films as you can, and learn how things WERE. You know what a MAGNATE is, don't you? Stan Laurel did not perpetually reply with semi-moronic quips at every sentence.<br /><br />I pity anyone who thinks that THIS was a decent update/honor of the boys. Where was THE CLASSIC THEME SONG?!? Why ruin 'Here's another fine mess'? Why skip 'any the wiser'? Why was there a pointless gaggle of co-stars?! WHY MISS GULCH FROM THE WIZARD OF OZ???? WHY MUST LARRY HARMON BE IN IT? WHY BOZO!? And did THE LEARNING CHANNEL help fund the thing?<br /><br />I mean, really. Fart jokes, for God's sake.<br /><br />FART JOKES.|https://www.imdb.com/review/rw0533281/|https://www.imdb.com/title/tt0143096/|"""Comedy"""
